Year,Position,Player,Sum of Strokes,RoundNumber,HoleNumber
1972,9,"Rodriguez, Juan",4,4,15
1972,9,"Rodriguez, Juan",5,4,16
1972,9,"Rodriguez, Juan",4,4,17
1972,9,"Rodriguez, Juan",4,4,18
1972,9,"Sanudo, Cesar",5,1,1
1972,9,"Sanudo, Cesar",4,1,2
1972,9,"Sanudo, Cesar",4,1,3
1972,9,"Sanudo, Cesar",5,1,4
1972,9,"Sanudo, Cesar",3,1,5
1972,9,"Sanudo, Cesar",5,1,6
1972,9,"Sanudo, Cesar",2,1,7
1972,9,"Sanudo, Cesar",3,1,8
1972,9,"Sanudo, Cesar",5,1,9
1972,9,"Sanudo, Cesar",4,1,10
1972,9,"Sanudo, Cesar",3,1,11
1972,9,"Sanudo, Cesar",3,1,12
1972,9,"Sanudo, Cesar",4,1,13
1972,9,"Sanudo, Cesar",5,1,14
1972,9,"Sanudo, Cesar",5,1,15
1972,9,"Sanudo, Cesar",4,1,16
1972,9,"Sanudo, Cesar",3,1,17
1972,9,"Sanudo, Cesar",5,1,18
1972,9,"Sanudo, Cesar",4,2,1
1972,9,"Sanudo, Cesar",4,2,2
1972,9,"Sanudo, Cesar",3,2,3
1972,9,"Sanudo, Cesar",3,2,4
1972,9,"Sanudo, Cesar",3,2,5
1972,9,"Sanudo, Cesar",4,2,6
1972,9,"Sanudo, Cesar",4,2,7
1972,9,"Sanudo, Cesar",6,2,8
1972,9,"Sanudo, Cesar",4,2,9
1972,9,"Sanudo, Cesar",4,2,10
1972,9,"Sanudo, Cesar",5,2,11
1972,9,"Sanudo, Cesar",3,2,12
1972,9,"Sanudo, Cesar",4,2,13
1972,9,"Sanudo, Cesar",5,2,14
1972,9,"Sanudo, Cesar",4,2,15
1972,9,"Sanudo, Cesar",4,2,16
1972,9,"Sanudo, Cesar",3,2,17
1972,9,"Sanudo, Cesar",5,2,18
1972,9,"Sanudo, Cesar",6,3,1
1972,9,"Sanudo, Cesar",5,3,2
1972,9,"Sanudo, Cesar",4,3,3
1972,9,"Sanudo, Cesar",4,3,4
1972,9,"Sanudo, Cesar",4,3,5
1972,9,"Sanudo, Cesar",5,3,6
1972,9,"Sanudo, Cesar",3,3,7
1972,9,"Sanudo, Cesar",4,3,8
1972,9,"Sanudo, Cesar",4,3,9
1972,9,"Sanudo, Cesar",5,3,10
1972,9,"Sanudo, Cesar",5,3,11
1972,9,"Sanudo, Cesar",2,3,12
1972,9,"Sanudo, Cesar",4,3,13
1972,9,"Sanudo, Cesar",5,3,14
1972,9,"Sanudo, Cesar",4,3,15
1972,9,"Sanudo, Cesar",6,3,16
1972,9,"Sanudo, Cesar",3,3,17
1972,9,"Sanudo, Cesar",5,3,18
1972,9,"Sanudo, Cesar",4,4,1
1972,9,"Sanudo, Cesar",4,4,2
1972,9,"Sanudo, Cesar",5,4,3
1972,9,"Sanudo, Cesar",3,4,4
1972,9,"Sanudo, Cesar",3,4,5
1972,9,"Sanudo, Cesar",6,4,6
1972,9,"Sanudo, Cesar",4,4,7
1972,9,"Sanudo, Cesar",4,4,8
1972,9,"Sanudo, Cesar",5,4,9
1972,9,"Sanudo, Cesar",5,4,10
1972,9,"Sanudo, Cesar",3,4,11
1972,9,"Sanudo, Cesar",2,4,12
1972,9,"Sanudo, Cesar",5,4,13
1972,9,"Sanudo, Cesar",6,4,14
1972,9,"Sanudo, Cesar",4,4,15
1972,9,"Sanudo, Cesar",5,4,16
1972,9,"Sanudo, Cesar",4,4,17
1972,9,"Sanudo, Cesar",5,4,18
1972,11,"Casper, Billy",5,1,1
1972,11,"Casper, Billy",5,1,2
1972,11,"Casper, Billy",5,1,3
1972,11,"Casper, Billy",4,1,4
1972,11,"Casper, Billy",3,1,5
1972,11,"Casper, Billy",5,1,6
1972,11,"Casper, Billy",2,1,7
1972,11,"Casper, Billy",5,1,8
1972,11,"Casper, Billy",4,1,9
1972,11,"Casper, Billy",4,1,10
1972,11,"Casper, Billy",4,1,11
1972,11,"Casper, Billy",3,1,12
1972,11,"Casper, Billy",5,1,13
1972,11,"Casper, Billy",5,1,14
1972,11,"Casper, Billy",4,1,15
1972,11,"Casper, Billy",4,1,16
1972,11,"Casper, Billy",3,1,17
1972,11,"Casper, Billy",4,1,18
1972,11,"Casper, Billy",3,2,1
1972,11,"Casper, Billy",4,2,2
1972,11,"Casper, Billy",4,2,3
1972,11,"Casper, Billy",4,2,4
1972,11,"Casper, Billy",2,2,5
1972,11,"Casper, Billy",5,2,6
1972,11,"Casper, Billy",3,2,7
1972,11,"Casper, Billy",4,2,8
1972,11,"Casper, Billy",4,2,9
1972,11,"Casper, Billy",5,2,10
1972,11,"Casper, Billy",4,2,11
1972,11,"Casper, Billy",3,2,12
1972,11,"Casper, Billy",5,2,13
1972,11,"Casper, Billy",6,2,14
1972,11,"Casper, Billy",5,2,15
1972,11,"Casper, Billy",3,2,16
1972,11,"Casper, Billy",3,2,17
1972,11,"Casper, Billy",6,2,18
1972,11,"Casper, Billy",5,3,1
1972,11,"Casper, Billy",5,3,2
1972,11,"Casper, Billy",4,3,3
1972,11,"Casper, Billy",5,3,4
1972,11,"Casper, Billy",3,3,5
1972,11,"Casper, Billy",5,3,6
1972,11,"Casper, Billy",3,3,7
1972,11,"Casper, Billy",5,3,8
1972,11,"Casper, Billy",7,3,9
1972,11,"Casper, Billy",5,3,10
1972,11,"Casper, Billy",5,3,11
1972,11,"Casper, Billy",2,3,12
1972,11,"Casper, Billy",4,3,13
1972,11,"Casper, Billy",5,3,14
1972,11,"Casper, Billy",3,3,15
1972,11,"Casper, Billy",4,3,16
1972,11,"Casper, Billy",4,3,17
1972,11,"Casper, Billy",5,3,18
1972,11,"Casper, Billy",4,4,1
1972,11,"Casper, Billy",5,4,2
1972,11,"Casper, Billy",4,4,3
1972,11,"Casper, Billy",5,4,4
1972,11,"Casper, Billy",4,4,5
1972,11,"Casper, Billy",4,4,6
1972,11,"Casper, Billy",3,4,7
1972,11,"Casper, Billy",4,4,8
1972,11,"Casper, Billy",5,4,9
1972,11,"Casper, Billy",4,4,10
1972,11,"Casper, Billy",4,4,11
1972,11,"Casper, Billy",3,4,12
1972,11,"Casper, Billy",3,4,13
1972,11,"Casper, Billy",5,4,14
1972,11,"Casper, Billy",4,4,15
1972,11,"Casper, Billy",5,4,16
1972,11,"Casper, Billy",4,4,17
1972,11,"Casper, Billy",4,4,18
1972,11,"January, Don",5,1,1
1972,11,"January, Don",5,1,2
1972,11,"January, Don",4,1,3
1972,11,"January, Don",4,1,4
1972,11,"January, Don",3,1,5
1972,11,"January, Don",4,1,6
1972,11,"January, Don",2,1,7
1972,11,"January, Don",4,1,8
1972,11,"January, Don",4,1,9
1972,11,"January, Don",6,1,10
1972,11,"January, Don",4,1,11
1972,11,"January, Don",5,1,12
1972,11,"January, Don",4,1,13
1972,11,"January, Don",5,1,14
1972,11,"January, Don",4,1,15
1972,11,"January, Don",4,1,16
1972,11,"January, Don",4,1,17
1972,11,"January, Don",5,1,18
1972,11,"January, Don",4,2,1
1972,11,"January, Don",4,2,2
1972,11,"January, Don",3,2,3
1972,11,"January, Don",4,2,4
1972,11,"January, Don",3,2,5
1972,11,"January, Don",4,2,6
1972,11,"January, Don",3,2,7
1972,11,"January, Don",4,2,8
1972,11,"January, Don",4,2,9
1972,11,"January, Don",4,2,10
1972,11,"January, Don",4,2,11
1972,11,"January, Don",3,2,12
1972,11,"January, Don",4,2,13
1972,11,"January, Don",5,2,14
1972,11,"January, Don",4,2,15
1972,11,"January, Don",4,2,16
1972,11,"January, Don",4,2,17
1972,11,"January, Don",6,2,18
1972,11,"January, Don",4,3,1
1972,11,"January, Don",4,3,2
1972,11,"January, Don",6,3,3
1972,11,"January, Don",4,3,4
1972,11,"January, Don",3,3,5
1972,11,"January, Don",5,3,6
1972,11,"January, Don",3,3,7
1972,11,"January, Don",4,3,8
1972,11,"January, Don",4,3,9
1972,11,"January, Don",5,3,10
1972,11,"January, Don",3,3,11
1972,11,"January, Don",4,3,12
1972,11,"January, Don",4,3,13
1972,11,"January, Don",5,3,14
1972,11,"January, Don",4,3,15
1972,11,"January, Don",4,3,16
1972,11,"January, Don",3,3,17
1972,11,"January, Don",5,3,18
1972,11,"January, Don",4,4,1
1972,11,"January, Don",5,4,2
1972,11,"January, Don",4,4,3
1972,11,"January, Don",3,4,4
1972,11,"January, Don",3,4,5
1972,11,"January, Don",5,4,6
1972,11,"January, Don",3,4,7
1972,11,"January, Don",5,4,8
1972,11,"January, Don",6,4,9
1972,11,"January, Don",5,4,10
1972,11,"January, Don",5,4,11
1972,11,"January, Don",3,4,12
1972,11,"January, Don",3,4,13
1972,11,"January, Don",6,4,14
1972,11,"January, Don",5,4,15
1972,11,"January, Don",4,4,16
1972,11,"January, Don",5,4,17
1972,11,"January, Don",5,4,18
1972,11,"Nichols, Bobby",4,1,1
1972,11,"Nichols, Bobby",5,1,2
1972,11,"Nichols, Bobby",4,1,3
1972,11,"Nichols, Bobby",4,1,4
1972,11,"Nichols, Bobby",3,1,5
1972,11,"Nichols, Bobby",5,1,6
1972,11,"Nichols, Bobby",3,1,7
1972,11,"Nichols, Bobby",4,1,8
1972,11,"Nichols, Bobby",4,1,9
1972,11,"Nichols, Bobby",5,1,10
1972,11,"Nichols, Bobby",4,1,11
1972,11,"Nichols, Bobby",4,1,12
1972,11,"Nichols, Bobby",5,1,13
1972,11,"Nichols, Bobby",6,1,14
1972,11,"Nichols, Bobby",4,1,15
1972,11,"Nichols, Bobby",4,1,16
1972,11,"Nichols, Bobby",4,1,17
1972,11,"Nichols, Bobby",5,1,18
1972,11,"Nichols, Bobby",5,2,1
1972,11,"Nichols, Bobby",4,2,2
1972,11,"Nichols, Bobby",5,2,3
1972,11,"Nichols, Bobby",4,2,4
1972,11,"Nichols, Bobby",3,2,5
1972,11,"Nichols, Bobby",5,2,6
1972,11,"Nichols, Bobby",3,2,7
1972,11,"Nichols, Bobby",4,2,8
1972,11,"Nichols, Bobby",4,2,9
1972,11,"Nichols, Bobby",4,2,10
1972,11,"Nichols, Bobby",4,2,11
1972,11,"Nichols, Bobby",3,2,12
1972,11,"Nichols, Bobby",4,2,13
1972,11,"Nichols, Bobby",5,2,14
1972,11,"Nichols, Bobby",4,2,15
1972,11,"Nichols, Bobby",4,2,16
1972,11,"Nichols, Bobby",4,2,17
1972,11,"Nichols, Bobby",5,2,18
1972,11,"Nichols, Bobby",4,3,1
1972,11,"Nichols, Bobby",4,3,2
1972,11,"Nichols, Bobby",5,3,3
1972,11,"Nichols, Bobby",4,3,4
1972,11,"Nichols, Bobby",2,3,5
1972,11,"Nichols, Bobby",5,3,6
1972,11,"Nichols, Bobby",4,3,7
1972,11,"Nichols, Bobby",4,3,8
1972,11,"Nichols, Bobby",4,3,9
1972,11,"Nichols, Bobby",4,3,10
1972,11,"Nichols, Bobby",4,3,11
1972,11,"Nichols, Bobby",3,3,12
1972,11,"Nichols, Bobby",4,3,13
1972,11,"Nichols, Bobby",5,3,14
1972,11,"Nichols, Bobby",4,3,15
1972,11,"Nichols, Bobby",4,3,16
1972,11,"Nichols, Bobby",3,3,17
1972,11,"Nichols, Bobby",5,3,18
1972,11,"Nichols, Bobby",4,4,1
1972,11,"Nichols, Bobby",6,4,2
1972,11,"Nichols, Bobby",5,4,3
1972,11,"Nichols, Bobby",4,4,4
1972,11,"Nichols, Bobby",2,4,5
1972,11,"Nichols, Bobby",6,4,6
1972,11,"Nichols, Bobby",3,4,7
1972,11,"Nichols, Bobby",4,4,8
1972,11,"Nichols, Bobby",4,4,9
1972,11,"Nichols, Bobby",4,4,10
1972,11,"Nichols, Bobby",4,4,11
1972,11,"Nichols, Bobby",4,4,12
1972,11,"Nichols, Bobby",5,4,13
1972,11,"Nichols, Bobby",5,4,14
1972,11,"Nichols, Bobby",3,4,15
1972,11,"Nichols, Bobby",4,4,16
1972,11,"Nichols, Bobby",4,4,17
1972,11,"Nichols, Bobby",6,4,18
1972,11,"Yancey, Bert",5,1,1
1972,11,"Yancey, Bert",4,1,2
1972,11,"Yancey, Bert",4,1,3
1972,11,"Yancey, Bert",4,1,4
1972,11,"Yancey, Bert",3,1,5
1972,11,"Yancey, Bert",5,1,6
1972,11,"Yancey, Bert",2,1,7
1972,11,"Yancey, Bert",5,1,8
1972,11,"Yancey, Bert",4,1,9
1972,11,"Yancey, Bert",4,1,10
1972,11,"Yancey, Bert",5,1,11
1972,11,"Yancey, Bert",3,1,12
1972,11,"Yancey, Bert",4,1,13
1972,11,"Yancey, Bert",6,1,14
1972,11,"Yancey, Bert",4,1,15
1972,11,"Yancey, Bert",3,1,16
1972,11,"Yancey, Bert",4,1,17
1972,11,"Yancey, Bert",6,1,18
1972,11,"Yancey, Bert",4,2,1
1972,11,"Yancey, Bert",4,2,2
1972,11,"Yancey, Bert",4,2,3
1972,11,"Yancey, Bert",4,2,4
1972,11,"Yancey, Bert",3,2,5
1972,11,"Yancey, Bert",5,2,6
1972,11,"Yancey, Bert",3,2,7
1972,11,"Yancey, Bert",4,2,8
1972,11,"Yancey, Bert",6,2,9
1972,11,"Yancey, Bert",4,2,10
1972,11,"Yancey, Bert",5,2,11
1972,11,"Yancey, Bert",4,2,12
1972,11,"Yancey, Bert",4,2,13
1972,11,"Yancey, Bert",6,2,14
1972,11,"Yancey, Bert",4,2,15
1972,11,"Yancey, Bert",5,2,16
1972,11,"Yancey, Bert",3,2,17
1972,11,"Yancey, Bert",7,2,18
1972,11,"Yancey, Bert",3,3,1
1972,11,"Yancey, Bert",5,3,2
1972,11,"Yancey, Bert",3,3,3
1972,11,"Yancey, Bert",4,3,4
1972,11,"Yancey, Bert",3,3,5
1972,11,"Yancey, Bert",6,3,6
1972,11,"Yancey, Bert",2,3,7
1972,11,"Yancey, Bert",4,3,8
1972,11,"Yancey, Bert",4,3,9
1972,11,"Yancey, Bert",4,3,10
1972,11,"Yancey, Bert",3,3,11
1972,11,"Yancey, Bert",3,3,12
1972,11,"Yancey, Bert",4,3,13
1972,11,"Yancey, Bert",5,3,14
1972,11,"Yancey, Bert",5,3,15
1972,11,"Yancey, Bert",4,3,16
1972,11,"Yancey, Bert",4,3,17
1972,11,"Yancey, Bert",4,3,18
1972,11,"Yancey, Bert",3,4,1
1972,11,"Yancey, Bert",5,4,2
1972,11,"Yancey, Bert",4,4,3
1972,11,"Yancey, Bert",5,4,4
1972,11,"Yancey, Bert",3,4,5
1972,11,"Yancey, Bert",5,4,6
1972,11,"Yancey, Bert",4,4,7
1972,11,"Yancey, Bert",4,4,8
1972,11,"Yancey, Bert",4,4,9
1972,11,"Yancey, Bert",5,4,10
1972,11,"Yancey, Bert",4,4,11
1972,11,"Yancey, Bert",3,4,12
1972,11,"Yancey, Bert",4,4,13
1972,11,"Yancey, Bert",5,4,14
1972,11,"Yancey, Bert",5,4,15
1972,11,"Yancey, Bert",4,4,16
1972,11,"Yancey, Bert",4,4,17
1972,11,"Yancey, Bert",5,4,18
1972,15,"Massengale, Don",4,1,1
1972,15,"Massengale, Don",5,1,2
1972,15,"Massengale, Don",4,1,3
1972,15,"Massengale, Don",4,1,4
1972,15,"Massengale, Don",3,1,5
1972,15,"Massengale, Don",4,1,6
1972,15,"Massengale, Don",3,1,7
1972,15,"Massengale, Don",4,1,8
1972,15,"Massengale, Don",4,1,9
1972,15,"Massengale, Don",5,1,10
1972,15,"Massengale, Don",5,1,11
1972,15,"Massengale, Don",3,1,12
1972,15,"Massengale, Don",4,1,13
1972,15,"Massengale, Don",6,1,14
1972,15,"Massengale, Don",3,1,15
1972,15,"Massengale, Don",4,1,16
1972,15,"Massengale, Don",3,1,17
1972,15,"Massengale, Don",4,1,18
1972,15,"Massengale, Don",4,2,1
1972,15,"Massengale, Don",5,2,2
1972,15,"Massengale, Don",5,2,3
1972,15,"Massengale, Don",4,2,4
1972,15,"Massengale, Don",4,2,5
1972,15,"Massengale, Don",5,2,6
1972,15,"Massengale, Don",4,2,7
1972,15,"Massengale, Don",4,2,8
1972,15,"Massengale, Don",4,2,9
1972,15,"Massengale, Don",4,2,10
1972,15,"Massengale, Don",5,2,11
1972,15,"Massengale, Don",4,2,12
1972,15,"Massengale, Don",5,2,13
1972,15,"Massengale, Don",5,2,14
1972,15,"Massengale, Don",4,2,15
1972,15,"Massengale, Don",4,2,16
1972,15,"Massengale, Don",5,2,17
1972,15,"Massengale, Don",6,2,18
1972,15,"Massengale, Don",4,3,1
1972,15,"Massengale, Don",4,3,2
1972,15,"Massengale, Don",3,3,3
1972,15,"Massengale, Don",3,3,4
1972,15,"Massengale, Don",3,3,5
1972,15,"Massengale, Don",6,3,6
1972,15,"Massengale, Don",3,3,7
1972,15,"Massengale, Don",4,3,8
1972,15,"Massengale, Don",4,3,9
1972,15,"Massengale, Don",4,3,10
1972,15,"Massengale, Don",4,3,11
1972,15,"Massengale, Don",3,3,12
1972,15,"Massengale, Don",4,3,13
1972,15,"Massengale, Don",5,3,14
1972,15,"Massengale, Don",4,3,15
1972,15,"Massengale, Don",3,3,16
1972,15,"Massengale, Don",3,3,17
1972,15,"Massengale, Don",6,3,18
1972,15,"Massengale, Don",4,4,1
1972,15,"Massengale, Don",4,4,2
1972,15,"Massengale, Don",4,4,3
1972,15,"Massengale, Don",4,4,4
1972,15,"Massengale, Don",3,4,5
1972,15,"Massengale, Don",6,4,6
1972,15,"Massengale, Don",4,4,7
1972,15,"Massengale, Don",5,4,8
1972,15,"Massengale, Don",6,4,9
1972,15,"Massengale, Don",5,4,10
1972,15,"Massengale, Don",4,4,11
1972,15,"Massengale, Don",3,4,12
1972,15,"Massengale, Don",4,4,13
1972,15,"Massengale, Don",5,4,14
1972,15,"Massengale, Don",4,4,15
1972,15,"Massengale, Don",5,4,16
1972,15,"Massengale, Don",3,4,17
1972,15,"Massengale, Don",5,4,18
1972,15,"Moody, Orville",4,1,1
1972,15,"Moody, Orville",4,1,2
1972,15,"Moody, Orville",3,1,3
1972,15,"Moody, Orville",4,1,4
1972,15,"Moody, Orville",3,1,5
1972,15,"Moody, Orville",4,1,6
1972,15,"Moody, Orville",3,1,7
1972,15,"Moody, Orville",5,1,8
1972,15,"Moody, Orville",5,1,9
1972,15,"Moody, Orville",5,1,10
1972,15,"Moody, Orville",3,1,11
1972,15,"Moody, Orville",3,1,12
1972,15,"Moody, Orville",4,1,13
1972,15,"Moody, Orville",4,1,14
1972,15,"Moody, Orville",4,1,15
1972,15,"Moody, Orville",4,1,16
1972,15,"Moody, Orville",4,1,17
1972,15,"Moody, Orville",5,1,18
1972,15,"Moody, Orville",5,2,1
1972,15,"Moody, Orville",4,2,2
1972,15,"Moody, Orville",4,2,3
1972,15,"Moody, Orville",4,2,4
1972,15,"Moody, Orville",4,2,5
1972,15,"Moody, Orville",5,2,6
1972,15,"Moody, Orville",3,2,7
1972,15,"Moody, Orville",6,2,8
1972,15,"Moody, Orville",4,2,9
1972,15,"Moody, Orville",5,2,10
1972,15,"Moody, Orville",5,2,11
1972,15,"Moody, Orville",3,2,12
1972,15,"Moody, Orville",4,2,13
1972,15,"Moody, Orville",5,2,14
1972,15,"Moody, Orville",4,2,15
1972,15,"Moody, Orville",4,2,16
1972,15,"Moody, Orville",2,2,17
1972,15,"Moody, Orville",6,2,18
1972,15,"Moody, Orville",4,3,1
1972,15,"Moody, Orville",5,3,2
1972,15,"Moody, Orville",4,3,3
1972,15,"Moody, Orville",3,3,4
1972,15,"Moody, Orville",4,3,5
1972,15,"Moody, Orville",5,3,6
1972,15,"Moody, Orville",4,3,7
1972,15,"Moody, Orville",5,3,8
1972,15,"Moody, Orville",4,3,9
1972,15,"Moody, Orville",4,3,10
1972,15,"Moody, Orville",5,3,11
1972,15,"Moody, Orville",5,3,12
1972,15,"Moody, Orville",5,3,13
1972,15,"Moody, Orville",5,3,14
1972,15,"Moody, Orville",3,3,15
1972,15,"Moody, Orville",4,3,16
1972,15,"Moody, Orville",4,3,17
1972,15,"Moody, Orville",6,3,18
1972,15,"Moody, Orville",5,4,1
1972,15,"Moody, Orville",5,4,2
1972,15,"Moody, Orville",5,4,3
1972,15,"Moody, Orville",4,4,4
1972,15,"Moody, Orville",3,4,5
1972,15,"Moody, Orville",4,4,6
1972,15,"Moody, Orville",3,4,7
1972,15,"Moody, Orville",4,4,8
1972,15,"Moody, Orville",3,4,9
1972,15,"Moody, Orville",4,4,10
1972,15,"Moody, Orville",4,4,11
1972,15,"Moody, Orville",3,4,12
1972,15,"Moody, Orville",5,4,13
1972,15,"Moody, Orville",4,4,14
1972,15,"Moody, Orville",4,4,15
1972,15,"Moody, Orville",5,4,16
1972,15,"Moody, Orville",4,4,17
1972,15,"Moody, Orville",5,4,18
1972,15,"Player, Gary",4,1,1
1972,15,"Player, Gary",5,1,2
1972,15,"Player, Gary",4,1,3
1972,15,"Player, Gary",4,1,4
1972,15,"Player, Gary",3,1,5
1972,15,"Player, Gary",4,1,6
1972,15,"Player, Gary",3,1,7
1972,15,"Player, Gary",4,1,8
1972,15,"Player, Gary",4,1,9
1972,15,"Player, Gary",3,1,10
1972,15,"Player, Gary",4,1,11
1972,15,"Player, Gary",3,1,12
1972,15,"Player, Gary",3,1,13
1972,15,"Player, Gary",5,1,14
1972,15,"Player, Gary",5,1,15
1972,15,"Player, Gary",5,1,16
1972,15,"Player, Gary",4,1,17
1972,15,"Player, Gary",5,1,18
1972,15,"Player, Gary",4,2,1
1972,15,"Player, Gary",5,2,2
1972,15,"Player, Gary",5,2,3
1972,15,"Player, Gary",4,2,4
1972,15,"Player, Gary",3,2,5
1972,15,"Player, Gary",4,2,6
1972,15,"Player, Gary",3,2,7
1972,15,"Player, Gary",4,2,8
1972,15,"Player, Gary",4,2,9
1972,15,"Player, Gary",5,2,10
1972,15,"Player, Gary",4,2,11
1972,15,"Player, Gary",2,2,12
1972,15,"Player, Gary",4,2,13
1972,15,"Player, Gary",5,2,14
1972,15,"Player, Gary",4,2,15
1972,15,"Player, Gary",5,2,16
1972,15,"Player, Gary",4,2,17
1972,15,"Player, Gary",5,2,18
1972,15,"Player, Gary",4,3,1
1972,15,"Player, Gary",4,3,2
1972,15,"Player, Gary",6,3,3
1972,15,"Player, Gary",5,3,4
1972,15,"Player, Gary",3,3,5
1972,15,"Player, Gary",6,3,6
1972,15,"Player, Gary",4,3,7
1972,15,"Player, Gary",4,3,8
1972,15,"Player, Gary",3,3,9
1972,15,"Player, Gary",4,3,10
1972,15,"Player, Gary",3,3,11
1972,15,"Player, Gary",3,3,12
1972,15,"Player, Gary",4,3,13
1972,15,"Player, Gary",5,3,14
1972,15,"Player, Gary",4,3,15
1972,15,"Player, Gary",5,3,16
1972,15,"Player, Gary",3,3,17
1972,15,"Player, Gary",5,3,18
1972,15,"Player, Gary",4,4,1
1972,15,"Player, Gary",6,4,2
1972,15,"Player, Gary",5,4,3
1972,15,"Player, Gary",5,4,4
1972,15,"Player, Gary",4,4,5
1972,15,"Player, Gary",5,4,6
1972,15,"Player, Gary",3,4,7
1972,15,"Player, Gary",5,4,8
1972,15,"Player, Gary",4,4,9
1972,15,"Player, Gary",4,4,10
1972,15,"Player, Gary",4,4,11
1972,15,"Player, Gary",4,4,12
1972,15,"Player, Gary",3,4,13
1972,15,"Player, Gary",6,4,14
1972,15,"Player, Gary",4,4,15
1972,15,"Player, Gary",5,4,16
1972,15,"Player, Gary",4,4,17
1972,15,"Player, Gary",5,4,18
1972,15,"Simons, Jim",4,1,1
1972,15,"Simons, Jim",4,1,2
1972,15,"Simons, Jim",4,1,3
1972,15,"Simons, Jim",4,1,4
1972,15,"Simons, Jim",3,1,5
1972,15,"Simons, Jim",5,1,6
1972,15,"Simons, Jim",2,1,7
1972,15,"Simons, Jim",5,1,8
1972,15,"Simons, Jim",4,1,9
1972,15,"Simons, Jim",4,1,10
1972,15,"Simons, Jim",4,1,11
1972,15,"Simons, Jim",3,1,12
1972,15,"Simons, Jim",4,1,13
1972,15,"Simons, Jim",6,1,14
1972,15,"Simons, Jim",5,1,15
1972,15,"Simons, Jim",4,1,16
1972,15,"Simons, Jim",4,1,17
1972,15,"Simons, Jim",6,1,18
1972,15,"Simons, Jim",6,2,1
1972,15,"Simons, Jim",6,2,2
1972,15,"Simons, Jim",4,2,3
1972,15,"Simons, Jim",4,2,4
1972,15,"Simons, Jim",4,2,5
1972,15,"Simons, Jim",4,2,6
1972,15,"Simons, Jim",2,2,7
1972,15,"Simons, Jim",4,2,8
1972,15,"Simons, Jim",4,2,9
1972,15,"Simons, Jim",5,2,10
1972,15,"Simons, Jim",5,2,11
1972,15,"Simons, Jim",2,2,12
1972,15,"Simons, Jim",4,2,13
1972,15,"Simons, Jim",5,2,14
1972,15,"Simons, Jim",4,2,15
1972,15,"Simons, Jim",5,2,16
1972,15,"Simons, Jim",2,2,17
1972,15,"Simons, Jim",5,2,18
1972,15,"Simons, Jim",5,3,1
1972,15,"Simons, Jim",5,3,2
1972,15,"Simons, Jim",5,3,3
1972,15,"Simons, Jim",4,3,4
1972,15,"Simons, Jim",4,3,5
1972,15,"Simons, Jim",6,3,6
1972,15,"Simons, Jim",3,3,7
1972,15,"Simons, Jim",4,3,8
1972,15,"Simons, Jim",3,3,9
1972,15,"Simons, Jim",4,3,10
1972,15,"Simons, Jim",4,3,11
1972,15,"Simons, Jim",4,3,12
1972,15,"Simons, Jim",5,3,13
1972,15,"Simons, Jim",4,3,14
1972,15,"Simons, Jim",4,3,15
1972,15,"Simons, Jim",5,3,16
1972,15,"Simons, Jim",3,3,17
1972,15,"Simons, Jim",7,3,18
1972,15,"Simons, Jim",4,4,1
1972,15,"Simons, Jim",4,4,2
1972,15,"Simons, Jim",4,4,3
1972,15,"Simons, Jim",4,4,4
1972,15,"Simons, Jim",3,4,5
1972,15,"Simons, Jim",5,4,6
1972,15,"Simons, Jim",2,4,7
1972,15,"Simons, Jim",4,4,8
1972,15,"Simons, Jim",5,4,9
1972,15,"Simons, Jim",5,4,10
1972,15,"Simons, Jim",4,4,11
1972,15,"Simons, Jim",3,4,12
1972,15,"Simons, Jim",4,4,13
1972,15,"Simons, Jim",5,4,14
1972,15,"Simons, Jim",4,4,15
1972,15,"Simons, Jim",4,4,16
1972,15,"Simons, Jim",3,4,17
1972,15,"Simons, Jim",5,4,18
1972,19,"Graham, Lou",4,1,1
1972,19,"Graham, Lou",5,1,2
1972,19,"Graham, Lou",4,1,3
1972,19,"Graham, Lou",4,1,4
1972,19,"Graham, Lou",3,1,5
1972,19,"Graham, Lou",5,1,6
1972,19,"Graham, Lou",2,1,7
1972,19,"Graham, Lou",4,1,8
1972,19,"Graham, Lou",4,1,9
1972,19,"Graham, Lou",5,1,10
1972,19,"Graham, Lou",5,1,11
1972,19,"Graham, Lou",3,1,12
1972,19,"Graham, Lou",4,1,13
1972,19,"Graham, Lou",5,1,14
1972,19,"Graham, Lou",5,1,15
1972,19,"Graham, Lou",4,1,16
1972,19,"Graham, Lou",3,1,17
1972,19,"Graham, Lou",6,1,18
1972,19,"Graham, Lou",4,2,1
1972,19,"Graham, Lou",5,2,2
1972,19,"Graham, Lou",4,2,3
1972,19,"Graham, Lou",3,2,4
1972,19,"Graham, Lou",2,2,5
1972,19,"Graham, Lou",5,2,6
1972,19,"Graham, Lou",3,2,7
1972,19,"Graham, Lou",7,2,8
1972,19,"Graham, Lou",4,2,9
1972,19,"Graham, Lou",4,2,10
1972,19,"Graham, Lou",4,2,11
1972,19,"Graham, Lou",3,2,12
1972,19,"Graham, Lou",5,2,13
1972,19,"Graham, Lou",5,2,14
1972,19,"Graham, Lou",4,2,15
1972,19,"Graham, Lou",4,2,16
1972,19,"Graham, Lou",2,2,17
1972,19,"Graham, Lou",5,2,18
1972,19,"Graham, Lou",4,3,1
1972,19,"Graham, Lou",4,3,2
